"student_id","school_id","class_id","region","school_type","class_size","school_resources","class_climate_mean","age","grade","gender","ses","parent_edu","books_home","language_home","migration_background","special_education_support","gpa_t1","gpa_t2","gpa_t3","math_grade_t1","language_grade_t1","absences_t1","absences_t2","absences_t3","study_hours","screen_time","homework_completion","teacher_rating_effort","se1_t1","se2_t1","se3_t1","se4_t1","se5_t1","se1_t2","se2_t2","se3_t2","se4_t2","se5_t2","se1_t3","se2_t3","se3_t3","se4_t3","se5_t3","anx1_t1","anx2_t1","anx3_t1","anx4_t1","anx5_t1","anx6_t1","anx1_t2","anx2_t2","anx3_t2","anx4_t2","anx5_t2","anx6_t2","anx1_t3","anx2_t3","anx3_t3","anx4_t3","anx5_t3","anx6_t3","bel1_t1","bel2_t1","bel3_t1","bel4_t1","bel5_t1","bel1_t2","bel2_t2","bel3_t2","bel4_t2","bel5_t2","bel1_t3","bel2_t3","bel3_t3","bel4_t3","bel5_t3","mast1_t1","mast2_t1","mast3_t1","mast4_t1","mast5_t1","ts1_t1","ts2_t1","ts3_t1","ts4_t1","ts5_t1","abil1","abil2","abil3","abil4","abil5","abil6","abil7","abil8","abil9","abil10","abil11","abil12","att_acc","att_rt_inv","att_inhibit","att_switch","missing_any_t1","missing_any_t2","missing_any_t3","dropout_t2","dropout_t3","planned_missing_form"
1880,"S24","C093","South","technical",20,-0.754,0.056,17.6,12,"boy",0.801,4,5,"majority_language",0,0,7.9,7.7,8,7.1,7.8,3,0,0,6.5,1.8,3,62.1,4,5,5,4,4,5,3,5,,,5,5,5,5,5,4,2,1,1,3,2,4,2,1,3,1,2,3,3,1,,,,3,4,3,3,4,4,4,4,3,3,4,5,,4,3,4,4,4,3,3,3,1,1,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0.919,0.628,56.2,53.4,0,1,1,0,0,"C"
1881,"S24","C093","South","technical",20,-0.754,0.056,17.4,12,"boy",-0.163,3,3,"other_language",0,0,6.2,6.6,,7.2,6.5,12,0,,6.9,1.8,4,42.2,3,4,4,,4,3,4,2,,,,,,,,2,4,4,4,2,3,3,5,3,1,2,1,,,,,,,3,4,2,2,4,3,2,5,3,4,,,,,,2,2,4,4,4,3,3,2,,3,1,1,1,1,1,1,1,0,0,0,0,1,,,,,1,1,1,0,1,"C"
1882,"S24","C093","South","technical",20,-0.754,0.056,17.1,12,"girl",-1.292,1,1,"majority_language",0,0,5.5,5.9,,7.2,6.5,29,14,,2.5,2.2,2,39.4,,4,4,4,3,3,4,3,,,,,,,,,3,2,3,2,3,,5,3,4,3,4,,,,,,,2,1,1,1,1,2,4,2,5,3,,,,,,2,2,2,1,1,1,4,3,4,2,1,1,1,0,0,0,0,,0,0,0,0,,,,,1,1,1,0,1,"C"
1883,"S24","C093","South","technical",20,-0.754,0.056,17.4,12,"girl",-0.395,2,2,"majority_language",0,0,7.6,6.9,6.4,7.6,6.6,1,2,3,4.1,2.3,2,49.4,3,2,5,4,4,3,3,3,2,3,3,3,4,2,4,1,,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,3,5,4,4,3,2,3,5,3,3,4,4,4,2,3,3,3,3,2,4,3,3,2,1,2,1,,1,1,0,1,0,1,,0,0,1,0.788,-0.608,42.1,58.5,1,0,0,0,0,"A"
1884,"S24","C094","South","technical",19,-0.754,-0.424,14.1,9,"boy",-1.497,2,2,"majority_language",0,0,6.8,6.2,,6,7.3,23,6,,2.2,2.9,1,33.4,,3,,1,3,3,2,5,,,,,,,,,4,2,,,2,1,3,2,2,2,1,,,,,,,2,,4,3,5,4,2,5,3,2,,,,,,2,3,2,2,2,3,3,4,2,,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,1,1,0,1,"C"
1885,"S24","C094","South","technical",19,-0.754,-0.424,15.2,9,"boy",-0.886,2,1,"majority_language",0,0,6.3,7.8,8.8,6.9,7.4,8,4,7,5.4,4.2,4,54.9,4,3,3,4,3,2,5,3,,,4,3,4,5,3,1,1,1,,1,2,4,2,2,2,2,1,1,2,2,,,,3,5,4,2,3,3,1,,3,3,4,4,4,2,4,5,3,4,3,4,4,3,2,3,,1,1,1,1,0,1,1,0,1,1,0,1,,,,,1,1,1,0,0,"C"
1886,"S24","C094","South","technical",19,-0.754,-0.424,14.6,9,"girl",-0.742,3,,"other_language",1,0,5.9,,,5.8,5.9,5,,,3.2,2.8,1,40.8,1,2,3,2,4,,,,,,,,,,,3,3,4,1,3,3,,,,,,,,,,,,,2,2,2,1,3,,,,,,,,,,,,2,2,3,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.653,-1.751,33.7,32.5,1,1,1,1,1,"C"
1887,"S24","C094","South","technical",19,-0.754,-0.424,14.1,9,"boy",-0.93,1,1,"majority_language",0,1,6.1,,,6.8,5.8,6,,,4.2,5.6,3,47.4,5,3,,3,3,,,,,,,,,,,2,4,3,3,4,2,,,,,,,,,,,,,2,4,1,2,4,,,,,,,,,,,3,2,3,2,2,4,3,,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0.713,-0.285,41.6,48.5,1,1,1,1,1,"B"
1888,"S24","C094","South","technical",19,-0.754,-0.424,14.7,9,"boy",-0.591,1,4,"majority_language",0,0,7.1,7.7,6.8,7.5,8,5,2,7,4.7,6.1,2,48,4,3,4,3,5,3,3,4,,,4,3,4,3,3,2,1,3,3,3,2,2,4,1,2,5,1,3,3,3,,,,2,3,3,1,2,3,2,2,2,5,2,4,2,3,4,3,4,4,,2,3,2,1,3,3,1,1,1,1,,1,1,1,1,0,1,1,0.832,0.79,57.4,64.7,1,1,1,0,0,"C"
1889,"S24","C094","South","technical",19,-0.754,-0.424,14.5,9,"boy",-0.571,2,1,"majority_language",0,1,7.1,6.5,6.3,6.8,7.2,4,3,0,2.1,7,3,42.4,,2,2,1,2,3,3,4,,,5,4,5,3,4,2,2,2,2,1,3,2,2,1,3,3,2,,1,1,,,,5,4,4,5,3,5,4,5,3,4,3,3,5,2,,2,5,2,3,3,4,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0.752,1.448,53.7,54.7,1,1,1,0,0,"C"
1890,"S24","C094","South","technical",19,-0.754,-0.424,14.4,9,"girl",-0.495,3,3,"majority_language",0,0,6.5,,,6.8,7.4,3,,,3.5,3.8,1,37.7,1,2,2,4,2,,,,,,,,,,,2,2,,2,2,2,,,,,,,,,,,,,4,3,,3,2,,,,,,,,,,,3,4,4,3,3,3,4,2,4,3,0,1,0,0,,0,0,0,0,,0,0,0.64,-0.412,39.2,36.8,1,1,1,1,1,"B"
1891,"S24","C094","South","technical",19,-0.754,-0.424,14.5,9,"girl",-1.016,5,1,"majority_language",0,0,7.1,7,6.5,5.7,6,6,0,3,3,1.9,1,45.1,2,2,4,4,5,3,4,5,3,4,3,4,4,3,1,1,,3,2,2,2,2,2,2,1,1,2,2,1,3,3,2,1,4,5,4,4,5,2,5,4,4,2,2,,2,4,4,4,4,3,4,4,,3,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0.826,0.344,41.2,50.3,1,0,1,0,0,"A"
1892,"S24","C094","South","technical",19,-0.754,-0.424,15.1,9,"boy",0.748,5,4,"majority_language",0,0,6.8,7.3,7.3,7.1,7.8,1,4,3,9.4,3.8,3,68.3,2,,2,4,3,4,5,4,4,4,4,5,4,5,4,1,1,2,2,2,1,1,2,1,1,1,2,4,1,1,3,2,2,5,3,4,4,3,4,2,4,4,,3,3,3,3,2,5,5,3,4,5,4,4,2,3,5,1,1,0,0,0,1,0,1,0,0,0,0,0.513,-1.009,48.7,34.5,1,1,0,0,0,"A"
1893,"S24","C094","South","technical",19,-0.754,-0.424,14.5,9,"boy",-0.428,3,5,"majority_language",1,0,6.8,6.1,6.5,6.6,7.5,3,0,3,6.5,2.8,4,55.6,3,4,4,3,2,3,5,5,5,4,2,3,,3,4,3,,2,1,,1,2,2,1,,,,2,3,2,1,1,1,3,4,5,5,5,,4,5,3,3,5,,4,,,4,4,4,5,4,2,3,3,3,4,0,1,1,1,1,0,1,0,0,,0,0,0.709,-0.47,47.1,41.5,1,1,1,0,0,"B"
1894,"S24","C094","South","technical",19,-0.754,-0.424,14.2,9,"boy",-1.468,2,1,"majority_language",0,0,6.8,6.6,7.4,6.3,6.7,6,0,11,4.9,2.9,3,43.6,4,4,5,5,3,2,3,3,,,4,4,3,,4,4,2,,,4,3,3,2,4,2,3,,2,2,1,,,,4,4,5,3,3,4,2,2,2,2,3,3,2,2,2,,2,3,3,3,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.435,0.358,28.8,41.6,1,1,1,0,0,"C"
1895,"S24","C094","South","technical",19,-0.754,-0.424,14.3,9,"girl",-1.923,1,1,"majority_language",0,0,5.9,6,,6.3,7.5,5,8,,4.4,2.3,3,48.3,4,4,3,2,2,4,5,3,5,2,,,,,,5,,4,4,3,4,3,3,3,,,,,,,,,,5,3,4,4,5,4,2,3,3,4,,,,,,2,4,3,,2,3,3,1,2,4,1,1,1,0,0,0,0,0,0,0,1,0,0.738,0.053,67.4,51.6,1,1,1,0,1,"B"
1896,"S24","C094","South","technical",19,-0.754,-0.424,14,9,"boy",-1.408,1,1,"majority_language",1,0,6.3,6.6,,6.2,5.9,6,3,,3.7,2.7,3,45.7,2,4,3,3,2,5,3,4,2,,,,,,,4,3,3,2,5,4,,,3,,,,,,,,,,3,2,1,3,4,,,5,2,,,,,,,3,4,4,4,4,3,4,3,4,4,1,1,1,0,1,1,1,0,0,1,0,0,0.614,-1.453,34.6,44.2,0,1,1,0,1,"B"
1897,"S24","C094","South","technical",19,-0.754,-0.424,14.7,9,"boy",0.518,4,2,"majority_language",0,0,7,7.7,6.3,7.3,8.6,11,4,2,3.2,1.7,5,41.9,4,3,3,2,4,4,2,1,2,2,3,3,2,2,2,1,2,1,4,,1,2,3,2,,,,2,3,1,2,,1,4,5,5,4,4,4,5,4,4,4,3,4,2,,,3,3,3,5,3,3,2,3,4,3,1,1,1,1,1,1,1,0,1,0,0,1,0.879,-0.794,38.7,48,1,1,1,0,0,"B"
1898,"S24","C094","South","technical",19,-0.754,-0.424,14.8,9,"girl",1.284,4,5,"majority_language",0,0,7.4,,,7.6,7.2,2,,,4.5,3.4,2,58.6,4,,4,5,3,,,,,,,,,,,1,1,2,2,3,1,,,,,,,,,,,,,5,4,4,3,5,,,,,,,,,,,2,5,4,5,5,,5,5,3,4,1,1,1,0,1,1,0,1,1,0,1,0,0.826,0.839,55.6,65.6,1,1,1,1,1,"C"
1899,"S24","C094","South","technical",19,-0.754,-0.424,14.9,9,"boy",0.372,3,,"majority_language",0,0,6,6.3,6.6,6.6,6.4,1,4,17,6.2,10,1,40.4,,3,2,4,1,,4,5,3,4,3,3,5,4,3,4,3,2,2,4,2,2,3,3,3,3,5,3,3,3,3,4,5,2,3,3,3,,1,5,3,4,4,3,3,2,3,3,3,2,,4,4,2,3,3,3,3,1,1,1,0,0,1,1,1,1,0,0,0,0.934,1.208,58.8,53.1,1,1,0,0,0,"A"
1900,"S24","C094","South","technical",19,-0.754,-0.424,15.3,9,"boy",0.138,2,3,"majority_language",0,0,5.9,6.2,,6.2,6.5,2,14,,3.2,2.4,2,49.3,5,5,3,4,4,3,4,5,2,3,,,,,,2,2,2,2,4,3,2,2,2,,,,,,,,,,2,4,4,4,4,5,3,4,4,4,,,,,,4,3,4,3,3,2,2,3,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0.859,-1.026,49.8,58,0,1,1,0,1,"B"
1901,"S24","C094","South","technical",19,-0.754,-0.424,14.7,9,"boy",-0.209,2,1,"other_language",0,0,6.3,6.8,7.8,7,5.6,4,2,5,8.9,4.8,4,58,3,3,5,4,3,5,4,5,3,4,,2,4,4,2,4,1,2,2,2,2,1,1,1,,,,3,2,1,3,,3,1,1,1,1,2,4,2,2,4,2,1,3,4,,,5,4,3,3,5,2,2,2,2,2,1,1,1,0,1,0,0,0,1,0,0,,0.649,0.78,40.8,37.9,1,1,1,0,0,"B"
1902,"S24","C094","South","technical",19,-0.754,-0.424,14.8,9,"boy",-0.024,4,3,"majority_language",0,0,7.2,6.8,7.1,7.6,7.6,0,1,4,8.3,2.7,4,57.5,4,4,2,5,5,2,2,2,,,4,2,3,4,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,,,,5,5,4,5,3,5,5,4,4,5,5,5,5,5,4,5,4,5,5,5,4,4,4,2,3,1,1,1,1,1,0,1,0,0,0,0,0,0.653,-0.692,42.3,41.4,0,1,1,0,0,"C"
1903,"S24","C095","South","technical",15,-0.754,-1.965,16.7,11,"girl",-1.679,1,2,"majority_language",0,0,5.8,,,7.1,5,14,,,1.1,2.8,1,52.6,3,2,2,4,2,,,,,,,,,,,4,3,3,3,4,4,,,,,,,,,,,,,3,3,1,,2,,,,,,,,,,,2,3,2,3,3,2,,3,2,,0,1,1,1,0,0,0,0,0,0,0,0,0.675,-1.086,50.4,50.4,1,1,1,1,1,"A"
1904,"S24","C095","South","technical",15,-0.754,-1.965,16.6,11,"girl",0.145,3,4,"other_language",0,0,7.4,6.5,6.4,7.8,6.9,0,3,2,4.8,0.9,3,48.4,3,2,3,4,4,4,4,5,4,4,2,2,3,2,3,2,2,2,2,2,1,1,2,1,,,,,3,2,2,3,1,2,3,1,3,4,3,2,3,4,3,3,2,3,,,4,3,3,3,3,1,1,1,2,2,1,1,1,0,1,1,1,1,,1,1,1,0.554,0.209,38.9,42.6,1,1,1,0,0,"B"
1905,"S24","C095","South","technical",15,-0.754,-1.965,16.5,11,"boy",-0.234,4,2,"majority_language",0,0,6.7,7.3,7.3,7.4,6.5,5,2,0,6.3,2.3,3,50,4,2,5,4,4,2,4,4,,,2,5,4,5,2,1,2,1,3,2,2,2,1,3,1,1,1,2,2,1,,,,5,5,5,3,,4,5,5,4,4,5,5,5,4,5,4,5,3,3,5,3,2,2,4,4,1,1,1,0,1,0,1,0,0,0,0,0,0.765,-0.839,44.6,55.7,1,1,1,0,0,"C"
1906,"S24","C095","South","technical",15,-0.754,-1.965,16.1,11,"girl",-0.95,4,1,"other_language",0,0,6.7,,,6.5,7.6,19,,,1.7,5.1,2,44.2,2,2,3,4,2,,,,,,,,,,,4,2,3,3,4,5,,,,,,,,,,,,,3,2,2,2,3,,,,,,,,,,,2,4,2,3,3,,2,2,,2,1,,1,0,0,1,0,1,0,0,0,0,0.745,-0.548,43.9,40.8,1,1,1,1,1,"C"
1907,"S24","C095","South","technical",15,-0.754,-1.965,16.6,11,"boy",-0.806,2,2,"majority_language",0,1,7,6.6,6.4,6.4,7.2,6,2,4,7,2.8,2,52.8,3,2,3,3,4,3,3,3,,2,3,3,3,5,3,1,2,2,2,2,2,3,3,2,,,,3,1,3,,2,2,1,,3,2,3,2,2,3,2,2,3,4,4,,,3,3,4,2,2,4,3,5,3,3,1,0,0,1,1,1,0,0,0,0,0,0,0.778,-0.074,55.4,55,1,1,1,0,0,"B"
1908,"S24","C095","South","technical",15,-0.754,-1.965,17,11,"boy",-0.901,3,3,"majority_language",0,0,7.4,6.2,7.3,7.5,6.8,15,1,2,5.3,5.8,2,47.4,3,,3,2,3,5,2,2,2,4,3,,3,2,2,3,5,2,5,4,,3,2,1,,,,3,3,3,3,4,2,2,,3,3,1,3,2,1,1,1,4,3,2,,,1,1,2,1,1,2,2,2,4,3,1,1,1,,1,0,1,1,1,1,0,1,,,,,1,1,1,0,0,"B"
1909,"S24","C095","South","technical",15,-0.754,-1.965,16.4,11,"boy",-0.889,2,3,"other_language",1,0,6.6,7.1,7.5,6.5,6,0,6,2,3.5,4,1,50.8,4,,3,2,5,2,4,4,,,5,4,3,4,4,3,3,5,4,4,1,4,2,1,,3,3,2,2,1,,,,2,3,1,4,2,2,3,,3,3,2,3,2,3,4,,2,3,5,4,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.654,-0.251,37.4,47.6,1,1,1,0,0,"C"
1910,"S24","C095","South","technical",15,-0.754,-1.965,16.2,11,"boy",-1.069,1,3,"majority_language",0,1,6.2,,,6.4,7.5,23,,,4.1,4.1,3,41.7,4,2,,2,,,,,,,,,,,,,3,3,3,3,4,,,,,,,,,,,,,2,3,1,3,2,,,,,,,,,,,4,2,3,1,3,5,3,3,4,2,1,0,0,1,1,1,0,0,0,1,0,,0.68,0.388,51.2,35.2,1,1,1,1,1,"C"
1911,"S24","C095","South","technical",15,-0.754,-1.965,16.9,11,"girl",-0.689,3,2,"majority_language",0,0,7.5,7.1,,7,7,15,10,,6.1,2.3,4,48,5,5,3,3,,3,3,3,,,,,,,,3,3,4,3,2,2,2,2,,3,2,2,,,,,,,1,2,2,1,1,2,2,1,3,1,,,,,,2,3,2,4,2,2,2,2,,3,1,1,1,1,0,1,1,1,1,1,1,1,,,,,1,1,1,0,1,"C"
1912,"S24","C095","South","technical",15,-0.754,-1.965,16.2,11,"boy",-0.424,4,3,"majority_language",0,0,7.6,7.5,7.8,7.4,7.7,1,5,5,2.2,2.3,5,58.6,5,4,5,5,4,5,4,4,3,5,,3,3,4,3,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,3,,4,2,3,4,4,4,5,2,5,4,4,3,4,4,3,4,5,4,4,3,4,3,3,1,1,0,0,1,1,1,1,0,1,1,0,0.828,2.224,65.4,75,1,0,1,0,0,"A"
1913,"S24","C095","South","technical",15,-0.754,-1.965,16.5,11,"boy",0.666,4,4,"majority_language",0,0,6.7,6.5,6.9,6.9,6.4,1,5,5,3.2,3.4,1,47.2,4,5,3,3,5,4,4,4,,,3,4,2,3,3,4,5,1,2,2,3,1,2,2,1,1,1,1,1,1,,,,3,4,2,1,4,2,3,2,2,3,2,4,3,2,3,2,3,3,2,3,2,1,2,3,2,0,1,1,1,1,0,1,0,0,1,0,0,0.809,1.879,69.8,58.4,0,1,1,0,0,"C"
1914,"S24","C095","South","technical",15,-0.754,-1.965,16.4,11,"boy",-1.262,1,,"majority_language",0,0,5.9,,,7.7,5.7,7,,,5.2,2,4,35.9,,2,3,2,3,,,,,,,,,,,2,1,1,3,3,3,,,,,,,,,,,,,2,4,,2,3,,,,,,,,,,,4,2,3,4,3,2,2,4,2,4,1,1,0,1,0,1,0,0,1,1,0,0,0.844,0.821,65.1,57.3,1,1,1,1,1,"C"
1915,"S24","C095","South","technical",15,-0.754,-1.965,16.5,11,"girl",-0.379,2,4,"other_language",1,0,6.7,,,7.4,6.2,3,,,3.6,6.1,5,47.7,4,4,4,4,5,,,,,,,,,,,3,3,1,2,,4,,,,,,,,,,,,,1,2,,1,2,,,,,,,,,,,4,5,4,5,4,3,,3,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0.586,-1.276,45,52.6,1,1,1,1,1,"B"
1916,"S24","C095","South","technical",15,-0.754,-1.965,16.7,11,"another_or_no_answer",-1.084,2,2,"majority_language",0,0,7,6.6,6.4,6.6,7.3,6,2,0,3.1,1.8,2,46.8,3,3,4,1,3,1,4,2,,,2,4,4,3,3,4,3,3,3,,2,3,3,3,3,1,3,4,,2,,,,1,2,3,1,1,2,1,2,1,3,2,2,3,2,3,3,3,4,3,4,3,4,3,2,2,1,1,1,1,0,1,0,1,,0,0,0,0.728,-0.369,34.7,47.1,1,1,1,0,0,"C"
1917,"S24","C095","South","technical",15,-0.754,-1.965,16.3,11,"boy",-1.172,2,2,"majority_language",0,0,6.5,,,5.1,7.2,3,,,3.2,2.2,2,46.3,4,4,3,3,5,,,,,,,,,,,1,1,2,1,1,2,,,,,,,,,,,,,2,3,2,3,3,,,,,,,,,,,2,3,3,2,2,2,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0.47,-1.018,63.9,49.7,0,1,1,1,1,"B"
1918,"S24","C096","South","technical",20,-0.754,-1.792,14.8,9,"girl",-0.99,4,4,"majority_language",0,0,6.6,,,7,6.1,10,,,6.8,2.7,2,49.9,1,3,4,4,,,,,,,,,,,,,4,5,5,4,2,,,,,,,,,,,,,1,2,2,1,3,,,,,,,,,,,4,4,5,5,4,2,,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,,,,,1,1,1,1,1,"B"
1919,"S24","C096","South","technical",20,-0.754,-1.792,14.6,9,"girl",-1.153,1,2,"other_language",0,0,7.1,7,6.5,5.9,6.5,18,9,5,1.2,3.8,2,42.4,5,,2,3,2,4,2,5,4,3,3,4,5,3,4,5,,,3,5,,4,5,4,,,,3,3,,3,,3,2,3,1,1,3,3,4,2,4,3,2,3,5,,,1,3,3,3,3,3,2,3,3,3,1,1,1,0,1,0,1,0,0,0,0,0,,,,,1,1,1,0,0,"B"
1920,"S24","C096","South","technical",20,-0.754,-1.792,14.1,9,"boy",-0.356,2,3,"majority_language",0,0,6.8,6.6,6.7,7.1,7.5,6,1,1,6.5,4.9,3,57,3,4,3,4,4,4,4,3,3,4,3,3,3,3,2,2,2,2,2,1,2,,2,2,,,,1,1,2,3,1,3,4,5,5,5,5,4,4,5,,4,,4,2,,,5,5,5,5,5,3,4,3,4,4,0,1,1,1,1,1,1,0,0,0,1,1,0.916,1.105,56.5,72.4,0,1,1,0,0,"B"
1921,"S24","C096","South","technical",20,-0.754,-1.792,14.8,9,"boy",0.133,1,4,"majority_language",0,0,7.2,7.2,,6.7,8.1,3,0,,8.5,1.9,4,45.6,4,3,5,4,4,4,5,4,3,2,,,,,,2,2,1,2,3,2,1,1,1,,,,,,,,,,5,5,4,5,5,3,3,4,4,4,,,,,,5,3,2,2,3,2,2,3,1,2,1,1,1,1,1,1,1,0,0,1,0,1,0.864,0.274,50.1,53,0,1,1,0,1,"B"
1922,"S24","C096","South","technical",20,-0.754,-1.792,14.6,9,"boy",-0.132,2,4,"majority_language",0,0,6.1,5.8,5.7,6.3,8,11,7,0,5.9,3.1,2,40.6,3,4,5,3,2,5,3,4,,,2,3,5,5,2,,2,3,3,4,2,3,2,2,3,2,3,1,3,2,,,,5,4,3,4,5,,4,5,4,4,4,5,4,5,3,3,3,3,3,3,3,3,2,3,4,1,0,0,0,1,0,1,0,0,0,0,,0.946,0.072,47.4,53.9,1,1,1,0,0,"C"
1923,"S24","C096","South","technical",20,-0.754,-1.792,14.5,9,"girl",0.129,1,4,"majority_language",0,0,8.3,8.3,8,6.7,8.5,6,8,2,9.3,2.7,2,49.3,4,5,4,4,4,2,4,3,,,4,2,4,4,3,2,2,1,2,3,2,2,2,2,2,3,3,4,3,3,,,,2,2,,2,4,3,3,2,2,4,2,3,1,3,3,,4,3,5,4,2,1,1,1,1,,1,1,1,1,1,1,1,0,0,0,1,0.889,0.108,70.5,56.1,1,1,1,0,0,"C"
1924,"S24","C096","South","technical",20,-0.754,-1.792,14.5,9,"girl",-0.533,3,4,"majority_language",0,0,6.5,5.6,6.8,6.8,7,11,12,11,5.5,4.8,3,42.3,4,3,2,2,1,4,4,,2,2,3,2,3,1,2,,1,3,2,2,2,1,3,2,,,,2,3,,5,3,3,1,5,1,4,1,1,3,2,2,2,2,5,3,,,2,4,4,3,5,3,2,3,2,2,0,1,1,1,1,1,0,0,,1,0,0,,,,,1,1,1,0,0,"B"
1925,"S24","C096","South","technical",20,-0.754,-1.792,14,9,"girl",-0.184,2,3,"other_language",1,0,6.9,6.9,7.1,8.2,6.9,7,4,6,4.1,5.3,2,47.2,4,4,3,4,4,,5,3,,,4,3,4,4,5,1,1,4,4,3,3,3,2,,1,1,1,2,1,1,,,,4,2,2,2,,2,3,4,3,5,2,3,4,1,4,5,3,4,2,5,4,3,4,3,3,1,1,1,1,0,1,1,1,1,1,0,1,0.788,-1.17,47.5,43.8,1,1,1,0,0,"C"
1926,"S24","C096","South","technical",20,-0.754,-1.792,13.8,9,"girl",-0.726,3,3,"majority_language",0,0,6.4,6.2,6.4,8.1,7,13,6,10,3.7,4.5,2,48.3,2,4,2,1,2,2,1,,2,2,,2,2,3,3,3,2,2,2,2,1,3,3,4,,,,4,3,4,3,4,3,1,2,2,3,3,1,2,1,2,2,,2,1,,,2,,3,2,2,2,2,2,3,4,1,1,1,,0,1,1,1,0,0,1,0,0.908,1.098,48.1,63.6,1,1,1,0,0,"B"
1927,"S24","C096","South","technical",20,-0.754,-1.792,14.4,9,"boy",-1.459,2,2,"majority_language",0,0,5.8,,,6.4,5.8,16,,,1.6,8.9,1,42.4,,2,3,4,2,,,,,,,,,,,2,4,1,3,5,2,,,,,,,,,,,,,3,2,1,2,3,,,,,,,,,,,2,1,1,3,2,,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0.815,-0.574,47.7,46.6,1,1,1,1,1,"A"
1928,"S24","C096","South","technical",20,-0.754,-1.792,14.7,9,"girl",-0.946,1,2,"majority_language",1,0,7,6.7,,7,6.9,6,0,,3.3,1.4,1,48.9,3,,3,2,2,4,2,3,5,3,,,,,,3,3,3,3,3,4,3,3,2,1,2,2,,,,,,,2,3,4,4,1,4,3,3,1,2,,,,,,5,4,4,3,5,,2,2,2,3,1,1,1,1,1,1,1,1,1,1,0,1,0.848,-2.081,44.1,46.2,1,0,1,0,1,"A"
1929,"S24","C096","South","technical",20,-0.754,-1.792,14.9,9,"boy",-0.457,3,3,"majority_language",1,0,7.1,6.1,6.8,6.6,7,8,1,2,4.6,1.4,4,59.3,5,5,5,4,3,5,4,5,5,4,4,3,4,4,3,2,3,2,3,2,1,,2,2,2,3,4,2,3,2,4,3,2,3,5,4,3,3,2,4,3,4,,1,4,4,2,2,2,3,3,4,3,1,3,3,2,3,1,1,1,1,1,0,0,0,0,0,1,0,0.728,-0.13,38.4,39.7,0,1,0,0,0,"A"
1930,"S24","C096","South","technical",20,-0.754,-1.792,14.2,9,"girl",-0.83,1,,"majority_language",0,0,6.2,,,7.7,6.8,19,,,4.3,2.8,3,46.4,4,3,,2,3,,,,,,,,,,,3,1,2,2,4,3,,,,,,,,,,,,,3,3,4,2,4,,,,,,,,,,,1,2,2,,2,1,2,2,,1,1,0,1,0,1,1,1,1,0,1,0,0,0.879,0.017,56.3,47.6,1,1,1,1,1,"C"
1931,"S24","C096","South","technical",20,-0.754,-1.792,15.5,9,"boy",0.007,3,4,"majority_language",0,0,7.2,7.6,7.3,7,8.2,5,7,5,7.6,1.2,4,42.1,5,3,4,4,5,3,3,3,4,4,3,4,4,4,3,1,2,3,3,3,1,2,2,2,3,3,2,3,2,1,2,1,1,3,4,1,3,2,3,2,2,2,3,3,3,2,2,3,3,4,2,5,5,4,3,2,3,1,1,1,1,1,1,0,1,1,1,1,0,0,0.796,0.726,50.3,52,0,0,0,0,0,"A"
1932,"S24","C096","South","technical",20,-0.754,-1.792,14.1,9,"boy",-1.163,2,1,"majority_language",0,0,7,6.7,5.6,6.7,5.5,0,0,22,0.6,4.7,2,54.9,3,3,4,4,2,5,2,5,3,3,3,2,2,4,4,1,3,1,4,4,1,2,5,1,,,,3,4,3,4,3,3,1,1,2,1,2,2,1,1,2,4,1,1,2,,,3,3,2,3,3,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.784,-2.014,36.3,48.9,1,1,1,0,0,"B"
1933,"S24","C096","South","technical",20,-0.754,-1.792,14.7,9,"girl",-1.342,2,1,"majority_language",0,0,5.9,6.6,6.8,6.4,7.2,0,5,3,7.5,1.8,2,53,2,4,4,4,3,5,4,4,,,5,5,4,3,3,1,1,2,1,2,1,1,1,1,,2,3,2,2,1,,,,3,2,2,2,3,4,4,4,5,3,2,3,2,3,2,3,5,3,1,2,,2,3,3,3,1,1,1,0,1,0,0,0,0,0,1,0,0.826,0.328,49.1,45.1,1,1,1,0,0,"C"
